g_id,src,dst,label
105,110,162,0
105,162,256,0
105,162,12,0
105,162,48,0
105,162,57,0
105,162,102,0
105,162,4,0
105,162,27,0
105,162,131,0
105,162,262,0
105,162,22,0
105,162,5,0
105,162,46,0
105,162,47,0
105,256,134,0
105,12,134,0
105,48,134,0
105,57,134,0
105,102,134,0
105,4,134,0
105,134,132,0
105,274,274,0
105,274,69,0
105,274,28,0
105,274,117,0
105,261,24,0
105,261,105,0
105,199,199,0
105,199,194,0
105,215,58,0
105,165,233,0
105,165,240,0
105,165,150,0
105,52,269,0
105,141,118,0
105,141,151,0
105,141,122,0
105,141,25,0
105,108,108,0
105,108,172,0
105,227,277,0
105,214,211,0
105,69,132,0
105,69,163,0
105,69,103,0
105,28,249,0
105,117,188,0
105,163,193,0
105,103,70,0
105,193,65,0
105,193,13,0
105,70,217,0
105,70,100,0
105,249,251,0
105,251,202,0
105,251,53,0
105,251,242,0
105,188,275,0
105,275,71,0
105,275,273,0
105,275,23,0
105,275,90,0
105,71,26,0
105,71,41,0
105,273,39,0
105,273,222,0
105,23,7,0
105,90,220,0
105,24,1,0
105,105,77,0
105,1,263,0
105,1,243,0
105,1,149,0
105,1,91,0
105,1,51,0
105,1,15,0
105,263,210,0
105,243,127,0
105,243,160,0
105,149,139,0
105,91,258,0
105,91,223,0
105,51,54,0
105,15,68,0
105,210,190,0
105,210,239,0
105,210,166,0
105,210,84,0
105,210,276,0
105,210,187,0
105,210,61,0
105,210,206,0
105,210,79,0
105,127,113,0
105,127,170,0
105,160,230,0
105,139,86,0
105,139,142,0
105,139,72,0
105,139,209,0
105,139,232,0
105,139,128,0
105,139,67,0
105,258,111,0
105,258,9,0
105,258,218,0
105,258,182,0
105,258,257,0
105,223,278,0
105,278,205,0
105,54,175,0
105,68,35,0
105,77,159,0
105,159,34,0
105,34,154,0
105,194,197,0
105,197,133,0
105,133,55,0
105,58,176,0
105,176,17,0
105,17,144,0
105,144,11,0
105,233,179,0
105,240,207,0
105,150,8,0
105,179,260,0
105,179,183,0
105,179,264,0
105,260,270,0
105,183,106,0
105,264,156,0
105,264,42,0
105,270,56,0
105,270,20,0
105,270,198,0
105,270,101,0
105,270,158,0
105,270,155,0
105,270,228,0
105,270,114,0
105,270,49,0
105,270,279,0
105,106,246,0
105,156,73,0
105,42,212,0
105,42,167,0
105,42,201,0
105,42,135,0
105,207,109,0
105,207,74,0
105,207,44,0
105,207,112,0
105,207,234,0
105,109,33,0
105,74,33,0
105,74,18,0
105,74,235,0
105,74,224,0
105,74,104,0
105,74,138,0
105,74,250,0
105,74,64,0
105,74,203,0
105,74,40,0
105,44,33,0
105,44,137,0
105,44,184,0
105,112,33,0
105,112,203,0
105,112,62,0
105,112,241,0
105,112,282,0
105,234,174,0
105,234,248,0
105,33,29,0
105,33,136,0
105,33,143,0
105,33,145,0
105,33,252,0
105,33,78,0
105,33,124,0
105,33,146,0
105,33,244,0
105,33,75,0
105,33,265,0
105,33,186,0
105,33,268,0
105,33,280,0
105,33,216,0
105,33,87,0
105,33,192,0
105,33,30,0
105,87,8,0
105,87,6,0
105,87,85,0
105,87,94,0
105,18,213,0
105,18,80,0
105,235,76,0
105,224,66,0
105,224,189,0
105,104,181,0
105,138,231,0
105,138,195,0
105,250,180,0
105,64,19,0
105,64,236,0
105,203,120,0
105,203,225,0
105,203,125,0
105,203,161,0
105,203,266,0
105,203,168,0
105,40,31,0
105,40,14,0
105,137,2,0
105,184,185,0
105,62,50,0
105,241,169,0
105,282,92,0
105,174,200,0
105,248,96,0
105,248,253,0
105,6,164,0
105,6,191,0
105,85,93,0
105,94,0,0
105,94,271,0
105,94,178,0
105,269,16,0
105,16,152,0
105,152,10,0
105,10,88,0
105,118,226,0
105,151,208,0
105,122,63,0
105,25,147,0
105,25,121,0
105,25,60,0
105,25,97,0
105,226,98,0
105,98,247,0
105,247,116,0
105,208,81,0
105,81,95,0
105,95,130,0
105,95,32,0
105,63,123,0
105,63,119,0
105,123,237,0
105,119,259,0
105,237,89,0
105,259,281,0
105,259,59,0
105,147,177,0
105,121,45,0
105,60,204,0
105,97,153,0
105,177,245,0
105,245,126,0
105,45,196,0
105,196,272,0
105,204,148,0
105,204,21,0
105,148,99,0
105,21,221,0
105,153,267,0
105,267,254,0
105,172,219,0
105,219,173,0
105,173,129,0
105,173,36,0
105,277,37,0
105,37,82,0
105,82,115,0
105,115,238,0
105,211,38,0
105,38,171,0
105,171,255,0
105,255,157,0
106,83,107,0
106,83,140,0
106,107,3,0
106,140,274,0
106,140,261,0
106,140,199,0
106,140,215,0
106,140,165,0
106,140,52,0
106,140,141,0
106,140,108,0
106,140,227,0
106,140,214,0
106,3,43,0
106,43,229,0
106,229,110,0
106,110,162,0
106,162,256,0
106,162,12,0
106,162,48,0
106,162,57,0
106,162,102,0
106,162,4,0
106,162,27,0
106,162,131,0
106,162,262,0
106,162,22,0
106,162,5,0
106,162,46,0
106,162,47,0
106,256,134,0
106,12,134,0
106,48,134,0
106,57,134,0
106,102,134,0
106,4,134,0
106,134,132,0
106,274,274,0
106,274,69,0
106,274,28,0
106,274,117,0
106,261,24,0
106,261,105,0
106,199,199,0
106,199,194,0
106,215,58,0
106,165,233,0
106,165,240,0
106,165,150,0
106,52,269,0
106,141,118,0
106,141,151,0
106,141,122,0
106,141,25,0
106,108,108,0
106,108,172,0
106,227,277,0
106,214,211,0
106,69,132,0
106,69,163,0
106,69,103,0
106,28,249,0
106,117,188,0
106,163,193,0
106,103,70,0
106,193,65,0
106,193,13,0
106,70,217,0
106,70,100,0
106,249,251,0
106,251,202,0
106,251,53,0
106,251,242,0
106,188,275,0
106,275,71,0
106,275,273,0
106,275,23,0
106,275,90,0
106,71,26,0
106,71,41,0
106,273,39,0
106,273,222,0
106,23,7,0
106,90,220,0
106,24,1,0
106,105,77,0
106,1,263,0
106,1,243,0
106,1,149,0
106,1,91,0
106,1,51,0
106,1,15,0
106,263,210,0
106,243,127,0
106,243,160,0
106,149,139,0
106,91,258,0
106,91,223,0
106,51,54,0
106,15,68,0
106,210,190,0
106,210,239,0
106,210,166,0
106,210,84,0
106,210,276,0
106,210,187,0
106,210,61,0
106,210,206,0
106,210,79,0
106,127,113,0
106,127,170,0
106,160,230,0
106,139,86,0
106,139,142,0
106,139,72,0
106,139,209,0
106,139,232,0
106,139,128,0
106,139,67,0
106,258,111,0
106,258,9,0
106,258,218,0
106,258,182,0
106,258,257,0
106,223,278,0
106,278,205,0
106,54,175,0
106,68,35,0
106,77,159,0
106,159,34,0
106,34,154,0
106,194,197,0
106,197,133,0
106,133,55,0
106,58,176,0
106,176,17,0
106,17,144,0
106,144,11,0
106,233,179,0
106,240,207,0
106,150,8,0
106,179,260,0
106,179,183,0
106,179,264,0
106,260,270,0
106,183,106,0
106,264,156,0
106,264,42,0
106,270,56,0
106,270,20,0
106,270,198,0
106,270,101,0
106,270,158,0
106,270,155,0
106,270,228,0
106,270,114,0
106,270,49,0
106,270,279,0
106,106,246,0
106,156,73,0
106,42,212,0
106,42,167,0
106,42,201,0
106,42,135,0
106,207,109,0
106,207,74,0
106,207,44,0
106,207,112,0
106,207,234,0
106,109,33,0
106,74,33,0
106,74,18,0
106,74,235,0
106,74,224,0
106,74,104,0
106,74,138,0
106,74,250,0
106,74,64,0
106,74,203,0
106,74,40,0
106,44,33,0
106,44,137,0
106,44,184,0
106,112,33,0
106,112,203,0
106,112,62,0
106,112,241,0
106,112,282,0
106,234,174,0
106,234,248,0
106,33,29,0
106,33,136,0
106,33,143,0
106,33,145,0
106,33,252,0
106,33,78,0
106,33,124,0
106,33,146,0
106,33,244,0
106,33,75,0
106,33,265,0
106,33,186,0
106,33,268,0
106,33,280,0
106,33,216,0
106,33,87,0
106,33,192,0
106,33,30,0
106,87,8,0
106,87,6,0
106,87,85,0
106,87,94,0
106,18,213,0
106,18,80,0
106,235,76,0
106,224,66,0
106,224,189,0
106,104,181,0
106,138,231,0
106,138,195,0
106,250,180,0
106,64,19,0
106,64,236,0
106,203,120,0
106,203,225,0
106,203,125,0
106,203,161,0
106,203,266,0
106,203,168,0
106,40,31,0
106,40,14,0
106,137,2,0
106,184,185,0
106,62,50,0
106,241,169,0
106,282,92,0
106,174,200,0
106,248,96,0
106,248,253,0
106,6,164,0
106,6,191,0
106,85,93,0
106,94,0,0
106,94,271,0
106,94,178,0
106,269,16,0
106,16,152,0
106,152,10,0
106,10,88,0
106,118,226,0
106,151,208,0
106,122,63,0
106,25,147,0
106,25,121,0
106,25,60,0
106,25,97,0
106,226,98,0
106,98,247,0
106,247,116,0
106,208,81,0
106,81,95,0
106,95,130,0
106,95,32,0
106,63,123,0
106,63,119,0
106,123,237,0
106,119,259,0
106,237,89,0
106,259,281,0
106,259,59,0
106,147,177,0
106,121,45,0
106,60,204,0
106,97,153,0
106,177,245,0
106,245,126,0
106,45,196,0
106,196,272,0
106,204,148,0
106,204,21,0
106,148,99,0
106,21,221,0
106,153,267,0
106,267,254,0
106,172,219,0
106,219,173,0
106,173,129,0
106,173,36,0
106,277,37,0
106,37,82,0
106,82,115,0
106,115,238,0
106,211,38,0
106,38,171,0
106,171,255,0
106,255,157,0
107,83,107,0
107,83,140,0
107,107,3,0
107,140,274,0
107,140,261,0
107,140,199,0
107,140,215,0
107,140,165,0
107,140,52,0
107,140,141,0
107,140,108,0
107,140,227,0
107,140,214,0
107,3,43,0
107,43,229,0
107,229,110,0
107,110,162,0
107,162,256,0
107,162,12,0
107,162,48,0
107,162,57,0
107,162,102,0
107,162,4,0
107,162,27,0
107,162,131,0
107,162,262,0
107,162,22,0
107,162,5,0
107,162,46,0
107,162,47,0
107,256,134,0
107,12,134,0
107,48,134,0
107,57,134,0
107,102,134,0
107,4,134,0
107,134,132,0
107,274,274,0
107,274,69,0
107,274,28,0
107,274,117,0
107,261,24,0
107,261,105,0
107,199,199,0
107,199,194,0
107,215,58,0
107,165,233,0
107,165,240,0
107,165,150,0
107,52,269,0
107,141,118,0
107,141,151,0
107,141,122,0
107,141,25,0
107,108,108,0
107,108,172,0
107,227,277,0
107,214,211,0
107,69,132,0
107,69,163,0
107,69,103,0
107,28,249,0
107,117,188,0
107,163,193,0
107,103,70,0
107,193,65,0
107,193,13,0
107,70,217,0
107,70,100,0
107,249,251,0
107,251,202,0
107,251,53,0
107,251,242,0
107,188,275,0
107,275,71,0
107,275,273,0
107,275,23,0
107,275,90,0
107,71,26,0
107,71,41,0
107,273,39,0
107,273,222,0
107,23,7,0
107,90,220,0
107,24,1,0
107,105,77,0
107,1,263,0
107,1,243,0
107,1,149,0
107,1,91,0
107,1,51,0
107,1,15,0
107,263,210,0
107,243,127,0
107,243,160,0
107,149,139,0
107,91,258,0
107,91,223,0
107,51,54,0
107,15,68,0
107,210,190,0
107,210,239,0
107,210,166,0
107,210,84,0
107,210,276,0
107,210,187,0
107,210,61,0
107,210,206,0
107,210,79,0
107,127,113,0
107,127,170,0
107,160,230,0
107,139,86,0
107,139,142,0
107,139,72,0
107,139,209,0
107,139,232,0
107,139,128,0
107,139,67,0
107,258,111,0
107,258,9,0
107,258,218,0
107,258,182,0
107,258,257,0
107,223,278,0
107,278,205,0
107,54,175,0
107,68,35,0
107,77,159,0
107,159,34,0
107,34,154,0
107,194,197,0
107,197,133,0
107,133,55,0
107,58,176,0
107,176,17,0
107,17,144,0
107,144,11,0
107,233,179,0
107,240,207,0
107,150,8,0
107,179,260,0
107,179,183,0
107,179,264,0
107,260,270,0
107,183,106,0
107,264,156,0
107,264,42,0
107,270,56,0
107,270,20,0
107,270,198,0
107,270,101,0
107,270,158,0
107,270,155,0
107,270,228,0
107,270,114,0
107,270,49,0
107,270,279,0
107,106,246,0
107,156,73,0
107,42,212,0
107,42,167,0
107,42,201,0
107,42,135,0
107,207,109,0
107,207,74,0
107,207,44,0
107,207,112,0
107,207,234,0
107,109,33,0
107,74,33,0
107,74,18,0
107,74,235,0
107,74,224,0
107,74,104,0
107,74,138,0
107,74,250,0
107,74,64,0
107,74,203,0
107,74,40,0
107,44,33,0
107,44,137,0
107,44,184,0
107,112,33,0
107,112,203,0
107,112,62,0
107,112,241,0
107,112,282,0
107,234,174,0
107,234,248,0
107,33,29,0
107,33,136,0
107,33,143,0
107,33,145,0
107,33,252,0
107,33,78,0
107,33,124,0
107,33,146,0
107,33,244,0
107,33,75,0
107,33,265,0
107,33,186,0
107,33,268,0
107,33,280,0
107,33,216,0
107,33,87,0
107,33,192,0
107,33,30,0
107,87,8,0
107,87,6,0
107,87,85,0
107,87,94,0
107,18,213,0
107,18,80,0
107,235,76,0
107,224,66,0
107,224,189,0
107,104,181,0
107,138,231,0
107,138,195,0
107,250,180,0
107,64,19,0
107,64,236,0
107,203,120,0
107,203,225,0
107,203,125,0
107,203,161,0
107,203,266,0
107,203,168,0
107,40,31,0
107,40,14,0
107,137,2,0
107,184,185,0
107,62,50,0
107,241,169,0
107,282,92,0
107,174,200,0
107,248,96,0
107,248,253,0
107,6,164,0
107,6,191,0
107,85,93,0
107,94,0,0
107,94,271,0
107,94,178,0
107,269,16,0
107,16,152,0
107,152,10,0
107,10,88,0
107,118,226,0
107,151,208,0
107,122,63,0
107,25,147,0
107,25,121,0
107,25,60,0
107,25,97,0
107,226,98,0
107,98,247,0
107,247,116,0
107,208,81,0
107,81,95,0
107,95,130,0
107,95,32,0
107,63,123,0
107,63,119,0
107,123,237,0
107,119,259,0
107,237,89,0
107,259,281,0
107,259,59,0
107,147,177,0
107,121,45,0
107,60,204,0
107,97,153,0
107,177,245,0
107,245,126,0
107,45,196,0
107,196,272,0
107,204,148,0
107,204,21,0
107,148,99,0
107,21,221,0
107,153,267,0
107,267,254,0
107,172,219,0
107,219,173,0
107,173,129,0
107,173,36,0
107,277,37,0
107,37,82,0
107,82,115,0
107,115,238,0
107,211,38,0
107,38,171,0
107,171,255,0
107,255,157,0
108,83,107,0
108,83,140,0
108,107,3,0
108,140,274,0
108,140,261,0
108,140,199,0
108,140,215,0
108,140,165,0
108,140,52,0
108,140,141,0
108,140,108,0
108,140,227,0
108,140,214,0
108,3,43,0
108,43,229,0
108,229,110,0
108,110,162,0
108,162,256,0
108,162,12,0
108,162,48,0
108,162,57,0
108,162,102,0
108,162,4,0
108,162,27,0
108,162,131,0
108,162,262,0
108,162,22,0
108,162,5,0
108,162,46,0
108,162,47,0
108,256,134,0
108,12,134,0
108,48,134,0
108,57,134,0
108,102,134,0
108,4,134,0
108,134,132,0
108,274,274,0
108,274,69,0
108,274,28,0
108,274,117,0
108,261,24,0
108,261,105,0
108,199,199,0
108,199,194,0
108,215,58,0
108,165,233,0
108,165,240,0
108,165,150,0
108,52,269,0
108,141,118,0
108,141,151,0
108,141,122,0
108,141,25,0
108,108,108,0
108,108,172,0
108,227,277,0
108,214,211,0
108,69,132,0
108,69,163,0
108,69,103,0
108,28,249,0
108,117,188,0
108,163,193,0
108,103,70,0
108,193,65,0
108,193,13,0
108,70,217,0
108,70,100,0
108,249,251,0
108,251,202,0
108,251,53,0
108,251,242,0
108,188,275,0
108,275,71,0
108,275,273,0
108,275,23,0
108,275,90,0
108,71,26,0
108,71,41,0
108,273,39,0
108,273,222,0
108,23,7,0
108,90,220,0
108,24,1,0
108,105,77,0
108,1,263,0
108,1,243,0
108,1,149,0
108,1,91,0
108,1,51,0
108,1,15,0
108,263,210,0
108,243,127,0
108,243,160,0
108,149,139,0
108,91,258,0
108,91,223,0
108,51,54,0
108,15,68,0
108,210,190,0
108,210,239,0
108,210,166,0
108,210,84,0
108,210,276,0
108,210,187,0
108,210,61,0
108,210,206,0
108,210,79,0
108,127,113,0
108,127,170,0
108,160,230,0
108,139,86,0
108,139,142,0
108,139,72,0
108,139,209,0
108,139,232,0
108,139,128,0
108,139,67,0
108,258,111,0
108,258,9,0
108,258,218,0
108,258,182,0
108,258,257,0
108,223,278,0
108,278,205,0
108,54,175,0
108,68,35,0
108,77,159,0
108,159,34,0
108,34,154,0
108,194,197,0
108,197,133,0
108,133,55,0
108,58,176,0
108,176,17,0
108,17,144,0
108,144,11,0
108,233,179,0
108,240,207,0
108,150,8,0
108,179,260,0
108,179,183,0
108,179,264,0
108,260,270,0
108,183,106,0
108,264,156,0
108,264,42,0
108,270,56,0
108,270,20,0
108,270,198,0
108,270,101,0
108,270,158,0
108,270,155,0
108,270,228,0
108,270,114,0
108,270,49,0
108,270,279,0
108,106,246,0
108,156,73,0
108,42,212,0
108,42,167,0
108,42,201,0
108,42,135,0
108,207,109,0
108,207,74,0
108,207,44,0
108,207,112,0
108,207,234,0
108,109,33,0
108,74,33,0
108,74,18,0
108,74,235,0
108,74,224,0
108,74,104,0
108,74,138,0
108,74,250,0
108,74,64,0
108,74,203,0
108,74,40,0
108,44,33,0
108,44,137,0
108,44,184,0
108,112,33,0
108,112,203,0
108,112,62,0
108,112,241,0
108,112,282,0
108,234,174,0
108,234,248,0
108,33,29,0
108,33,136,0
108,33,143,0
108,33,145,0
108,33,252,0
108,33,78,0
108,33,124,0
108,33,146,0
108,33,244,0
108,33,75,0
108,33,265,0
108,33,186,0
108,33,268,0
108,33,280,0
108,33,216,0
108,33,87,0
108,33,192,0
108,33,30,0
108,87,8,0
108,87,6,0
108,87,85,0
108,87,94,0
108,18,213,0
108,18,80,0
108,235,76,0
108,224,66,0
108,224,189,0
108,104,181,0
108,138,231,0
108,138,195,0
108,250,180,0
108,64,19,0
108,64,236,0
108,203,120,0
108,203,225,0
108,203,125,0
108,203,161,0
108,203,266,0
108,203,168,0
108,40,31,0
108,40,14,0
108,137,2,0
108,184,185,0
108,62,50,0
108,241,169,0
108,282,92,0
108,174,200,0
108,248,96,0
108,248,253,0
108,6,164,0
108,6,191,0
108,85,93,0
108,94,0,0
108,94,271,0
108,94,178,0
108,269,16,0
108,16,152,0
108,152,10,0
108,10,88,0
108,118,226,0
108,151,208,0
108,122,63,0
108,25,147,0
108,25,121,0
108,25,60,0
108,25,97,0
108,226,98,0
108,98,247,0
108,247,116,0
108,208,81,0
108,81,95,0
108,95,130,0
108,95,32,0
108,63,123,0
108,63,119,0
108,123,237,0
108,119,259,0
108,237,89,0
108,259,281,0
108,259,59,0
108,147,177,0
108,121,45,0
108,60,204,0
108,97,153,0
108,177,245,0
108,245,126,0
108,45,196,0
108,196,272,0
108,204,148,0
108,204,21,0
108,148,99,0
108,21,221,0
108,153,267,0
108,267,254,0
108,172,219,0
108,219,173,0
108,173,129,0
108,173,36,0
108,277,37,0
108,37,82,0
108,82,115,0
108,115,238,0
108,211,38,0
108,38,171,0
108,171,255,0
108,255,157,0
109,83,107,1
109,83,140,1
109,107,3,1
109,140,274,1
109,140,261,1
109,140,199,1
109,140,215,1
109,140,165,1
109,140,52,1
109,140,141,1
109,140,108,1
109,140,227,1
109,140,214,1
109,3,43,1
109,43,229,1
109,229,110,1
109,110,162,1
109,162,256,1
109,162,12,1
109,162,48,1
109,162,57,1
109,162,102,1
109,162,4,1
109,162,27,1
109,162,131,1
109,162,262,1
109,162,22,1
109,162,5,1
109,162,46,1
109,162,47,1
109,256,134,1
109,12,134,1
109,48,134,1
109,57,134,1
109,102,134,1
109,4,134,1
109,134,132,1
109,274,274,1
109,274,69,1
109,274,28,1
109,274,117,1
109,261,24,1
109,261,105,1
109,199,199,1
109,199,194,1
109,215,58,1
109,165,233,1
109,165,240,1
109,165,150,1
109,52,269,1
109,141,118,1
109,141,151,1
109,141,122,1
109,141,25,1
109,108,108,1
109,108,172,1
109,227,277,1
109,214,211,1
109,69,132,1
109,69,163,1
109,69,103,1
109,28,249,1
109,117,188,1
109,163,193,1
109,103,70,1
109,193,65,1
109,193,13,1
109,70,217,1
109,70,100,1
109,249,251,1
109,251,202,1
109,251,53,1
109,251,242,1
109,188,275,1
109,275,71,1
109,275,273,1
109,275,23,1
109,275,90,1
109,71,26,1
109,71,41,1
109,273,39,1
109,273,222,1
109,23,7,1
109,90,220,1
109,24,1,1
109,105,77,1
109,1,263,1
109,1,243,1
109,1,149,1
109,1,91,1
109,1,51,1
109,1,15,1
109,263,210,1
109,243,127,1
109,243,160,1
109,149,139,1
109,91,258,1
109,91,223,1
109,51,54,1
109,15,68,1
109,210,190,1
109,210,239,1
109,210,166,1
109,210,84,1
109,210,276,1
109,210,187,1
109,210,61,1
109,210,206,1
109,210,79,1
109,127,113,1
109,127,170,1
109,160,230,1
109,139,86,1
109,139,142,1
109,139,72,1
109,139,209,1
109,139,232,1
109,139,128,1
109,139,67,1
109,258,111,1
109,258,9,1
109,258,218,1
109,258,182,1
109,258,257,1
109,223,278,1
109,278,205,1
109,54,175,1
109,68,35,1
109,77,159,1
109,159,34,1
109,34,154,1
109,194,197,1
109,197,133,1
109,133,55,1
109,58,176,1
109,176,17,1
109,17,144,1
109,144,11,1
109,233,179,1
109,240,207,1
109,150,8,1
109,179,260,1
109,179,183,1
109,179,264,1
109,260,270,1
109,183,106,1
109,264,156,1
109,264,42,1
109,270,56,1
109,270,20,1
109,270,198,1
109,270,101,1
109,270,158,1
109,270,155,1
109,270,228,1
109,270,114,1
109,270,49,1
109,270,279,1
109,106,246,1
109,156,73,1
109,42,212,1
109,42,167,1
109,42,201,1
109,42,135,1
109,207,109,1
109,207,74,1
109,207,44,1
109,207,112,1
109,207,234,1
109,109,33,1
109,74,33,1
109,74,18,1
109,74,235,1
109,74,224,1
109,74,104,1
109,74,138,1
109,74,250,1
109,74,64,1
109,74,203,1
109,74,40,1
109,44,33,1
109,44,137,1
109,44,184,1
109,112,33,1
109,112,203,1
109,112,62,1
109,112,241,1
109,112,282,1
109,234,174,1
109,234,248,1
109,33,29,1
109,33,136,1
109,33,143,1
109,33,145,1
109,33,252,1
109,33,78,1
109,33,124,1
109,33,146,1
109,33,244,1
109,33,75,1
109,33,265,1
109,33,186,1
109,33,268,1
109,33,280,1
109,33,216,1
109,33,87,1
109,33,192,1
109,33,30,1
109,87,8,1
109,87,6,1
109,87,85,1
109,87,94,1
109,18,213,1
109,18,80,1
109,235,76,1
109,224,66,1
109,224,189,1
109,104,181,1
109,138,231,1
109,138,195,1
109,250,180,1
109,64,19,1
109,64,236,1
109,203,120,1
109,203,225,1
109,203,125,1
109,203,161,1
109,203,266,1
109,203,168,1
109,40,31,1
109,40,14,1
109,137,2,1
109,184,185,1
109,62,50,1
109,241,169,1
109,282,92,1
109,174,200,1
109,248,96,1
109,248,253,1
109,6,164,1
109,6,191,1
109,85,93,1
109,94,0,1
109,94,271,1
109,94,178,1
109,269,16,1
109,16,152,1
109,152,10,1
109,10,88,1
109,118,226,1
109,151,208,1
109,122,63,1
109,25,147,1
109,25,121,1
109,25,60,1
109,25,97,1
109,226,98,1
109,98,247,1
109,247,116,1
109,208,81,1
109,81,95,1
109,95,130,1
109,95,32,1
109,63,123,1
109,63,119,1
109,123,237,1
109,119,259,1
109,237,89,1
109,259,281,1
109,259,59,1
109,147,177,1
109,121,45,1
109,60,204,1
109,97,153,1
109,177,245,1
109,245,126,1
109,45,196,1
109,196,272,1
109,204,148,1
109,204,21,1
109,148,99,1
109,21,221,1
109,153,267,1
109,267,254,1
109,172,219,1
109,219,173,1
109,173,129,1
109,173,36,1
109,277,37,1
109,37,82,1
109,82,115,1
109,115,238,1
109,211,38,1
109,38,171,1
109,171,255,1
109,255,157,1
110,83,107,0
110,83,140,0
110,107,3,0
110,140,274,0
110,140,261,0
110,140,199,0
110,140,215,0
110,140,165,0
110,140,52,0
110,140,141,0
110,140,108,0
110,140,227,0
110,140,214,0
110,3,43,0
110,43,229,0
110,229,110,0
110,110,162,0
110,162,256,0
110,162,12,0
110,162,48,0
110,162,57,0
110,162,102,0
110,162,4,0
110,162,27,0
110,162,131,0
110,162,262,0
110,162,22,0
110,162,5,0
110,162,46,0
110,162,47,0
110,256,134,0
110,12,134,0
110,48,134,0
110,57,134,0
110,102,134,0
110,4,134,0
110,134,132,0
110,274,274,0
110,274,69,0
110,274,28,0
110,274,117,0
110,261,24,0
110,261,105,0
110,199,199,0
110,199,194,0
110,215,58,0
110,165,233,0
110,165,240,0
110,165,150,0
110,52,269,0
110,141,118,0
110,141,151,0
110,141,122,0
110,141,25,0
110,108,108,0
110,108,172,0
110,227,277,0
110,214,211,0
110,69,132,0
110,69,163,0
110,69,103,0
110,28,249,0
110,117,188,0
110,163,193,0
110,103,70,0
110,193,65,0
110,193,13,0
110,70,217,0
110,70,100,0
110,249,251,0
110,251,202,0
110,251,53,0
110,251,242,0
110,188,275,0
110,275,71,0
110,275,273,0
110,275,23,0
110,275,90,0
110,71,26,0
110,71,41,0
110,273,39,0
110,273,222,0
110,23,7,0
110,90,220,0
110,24,1,0
110,105,77,0
110,1,263,0
110,1,243,0
110,1,149,0
110,1,91,0
110,1,51,0
110,1,15,0
110,263,210,0
110,243,127,0
110,243,160,0
110,149,139,0
110,91,258,0
110,91,223,0
110,51,54,0
110,15,68,0
110,210,190,0
110,210,239,0
110,210,166,0
110,210,84,0
110,210,276,0
110,210,187,0
110,210,61,0
110,210,206,0
110,210,79,0
110,127,113,0
110,127,170,0
110,160,230,0
110,139,86,0
110,139,142,0
110,139,72,0
110,139,209,0
110,139,232,0
110,139,128,0
110,139,67,0
110,258,111,0
110,258,9,0
110,258,218,0
110,258,182,0
110,258,257,0
110,223,278,0
110,278,205,0
110,54,175,0
110,68,35,0
110,77,159,0
110,159,34,0
110,34,154,0
110,194,197,0
110,197,133,0
110,133,55,0
110,58,176,0
110,176,17,0
110,17,144,0
110,144,11,0
110,233,179,0
110,240,207,0
110,150,8,0
110,179,260,0
110,179,183,0
110,179,264,0
110,260,270,0
110,183,106,0
110,264,156,0
110,264,42,0
110,270,56,0
110,270,20,0
110,270,198,0
110,270,101,0
110,270,158,0
110,270,155,0
110,270,228,0
110,270,114,0
110,270,49,0
110,270,279,0
110,106,246,0
110,156,73,0
110,42,212,0
110,42,167,0
110,42,201,0
110,42,135,0
110,207,109,0
110,207,74,0
110,207,44,0
110,207,112,0
110,207,234,0
110,109,33,0
110,74,33,0
110,74,18,0
110,74,235,0
110,74,224,0
110,74,104,0
110,74,138,0
110,74,250,0
110,74,64,0
110,74,203,0
110,74,40,0
110,44,33,0
110,44,137,0
110,44,184,0
110,112,33,0
110,112,203,0
110,112,62,0
110,112,241,0
110,112,282,0
110,234,174,0
110,234,248,0
110,33,29,0
110,33,136,0
110,33,143,0
110,33,145,0
110,33,252,0
110,33,78,0
110,33,124,0
110,33,146,0
110,33,244,0
110,33,75,0
110,33,265,0
110,33,186,0
110,33,268,0
110,33,280,0
110,33,216,0
110,33,87,0
110,33,192,0
110,33,30,0
110,87,8,0
110,87,6,0
110,87,85,0
110,87,94,0
110,18,213,0
110,18,80,0
110,235,76,0
110,224,66,0
110,224,189,0
110,104,181,0
110,138,231,0
110,138,195,0
110,250,180,0
110,64,19,0
110,64,236,0
110,203,120,0
110,203,225,0
110,203,125,0
110,203,161,0
110,203,266,0
110,203,168,0
110,40,31,0
110,40,14,0
110,137,2,0
110,184,185,0
110,62,50,0
110,241,169,0
110,282,92,0
110,174,200,0
110,248,96,0
110,248,253,0
110,6,164,0
110,6,191,0
110,85,93,0
110,94,0,0
110,94,271,0
110,94,178,0
110,269,16,0
110,16,152,0
110,152,10,0
110,10,88,0
110,118,226,0
110,151,208,0
110,122,63,0
110,25,147,0
110,25,121,0
110,25,60,0
110,25,97,0
110,226,98,0
110,98,247,0
110,247,116,0
110,208,81,0
110,81,95,0
110,95,130,0
110,95,32,0
110,63,123,0
110,63,119,0
110,123,237,0
110,119,259,0
110,237,89,0
110,259,281,0
110,259,59,0
110,147,177,0
110,121,45,0
110,60,204,0
110,97,153,0
110,177,245,0
110,245,126,0
110,45,196,0
110,196,272,0
110,204,148,0
110,204,21,0
110,148,99,0
110,21,221,0
110,153,267,0
110,267,254,0
